link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_rating,latitude,longitude,cid,status,descriptions,thumbnail,timezone,owner
https://www.google.com/maps/place/Agribank/data=!4m7!3m6!1s0x3135a963a4f12829:0xeed98f56f95ce8d!8m2!3d21!4d105!16s%2Fg%2F11n6zzzns_!19sChIJKSjxpGOpNTERjc6Vb_WY7Q4?authuser=0&hl=vi&rclk=1,Agribank,ATM,"2VPH+9XM Agribank, P. Hồng Tiến, Bồ Đề, Long Biên, Hà Nội",{},{},,,,4.5,21.035958,105.879915,1075684065917914765,,,,Asia/Saigon,"{""id"":"""",""name"":""Agribank (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Donga+Bank+-+Atm/data=!4m7!3m6!1s0x3135abd66c4fb4df:0x2c1a0af5074702b9!8m2!3d21!4d105!16s%2Fg%2F1jkw2qbkx!19sChIJ37RPbNarNTERuQJHB_UKGiw?authuser=0&hl=vi&rclk=1,Donga Bank - Atm,ATM,"290 Đ. Nguyễn Văn Cừ, Ngọc Lâm, Long Biên, Hà Nội",{},{},,,"2VVF+WQ Long Biên, Hà Nội",3.0,21.044813,105.874406,3177864534568665785,,,,Asia/Saigon,"{""id"":"""",""name"":""Donga Bank - Atm (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Bidv/data=!4m7!3m6!1s0x3135a967af533aed:0xffbe64f9d9f1753f!8m2!3d21!4d105!16s%2Fg%2F11q1j5k7k5!19sChIJ7TpTr2epNTERP3Xx2flkvv8?authuser=0&hl=vi&rclk=1,Bidv,ATM,"2VHP+R37 Bidv, Đ. Cổ Linh, Long Biên, Hà Nội",{},{},,,,0.0,21.029536,105.885183,18428277749512762687,,,,Asia/Saigon,"{""id"":"""",""name"":""Bidv (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/MB+Atm/data=!4m7!3m6!1s0x3135ab00429867d7:0xfa16bcc9d3aa301b!8m2!3d21!4d105!16s%2Fg%2F11ltt_06rc!19sChIJ12eYQgCrNTERGzCq08m8Fvo?authuser=0&hl=vi&rclk=1,MB Atm,ATM,"44 P. Hàng Giầy, Hàng Buồm, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}",{},,,"2VM2+VG Hoàn Kiếm, Hà Nội",2.2,21.034654,105.851354,18020798533995212827,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGH-2qflXhAuIWfmy3OJbenYnXrb6CF34HRxYzj879y-y-Ek8kzJDJd_ndCjJtbnDTymyHoTYq5a5lhbSPoueAPtnxAZj3_V8-GbvP_TiZO-OWPVR45taQx8frM8RuCD0vu5t3cw=w408-h724-k-no,Asia/Saigon,"{""id"":"""",""name"":""MB Atm (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/HSBC+ATM/data=!4m7!3m6!1s0x3135abbef7b1009b:0xd7390b78ced4823!8m2!3d21!4d105!16s%2Fg%2F1jkw4f0yj!19sChIJmwCx976rNTERI0jtjLeQcw0?authuser=0&hl=vi&rclk=1,HSBC ATM,ATM,"68 P. Hàng Bồ, Hàng Bồ, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":34,""1"":43,""10"":78,""11"":73,""12"":78,""13"":69,""14"":56,""15"":60,""16"":43,""17"":47,""18"":30,""19"":47,""2"":43,""20"":56,""21"":56,""22"":39,""23"":30,""3"":43,""4"":43,""5"":47,""6"":73,""7"":69,""8"":52,""9"":65},""Monday"":{""0"":21,""1"":26,""10"":69,""11"":52,""12"":56,""13"":65,""14"":65,""15"":56,""16"":60,""17"":65,""18"":60,""19"":52,""2"":21,""20"":43,""21"":30,""22"":21,""23"":21,""3"":26,""4"":21,""5"":39,""6"":39,""7"":52,""8"":56,""9"":65},""Saturday"":{""0"":34,""1"":21,""10"":47,""11"":56,""12"":52,""13"":34,""14"":21,""15"":26,""16"":52,""17"":86,""18"":73,""19"":69,""2"":26,""20"":39,""21"":43,""22"":30,""23"":43,""3"":30,""4"":47,""5"":34,""6"":39,""7"":43,""8"":39,""9"":39},""Sunday"":{""0"":0,""1"":0,""10"":69,""11"":60,""12"":60,""13"":56,""14"":47,""15"":60,""16"":65,""17"":65,""18"":34,""19"":17,""2"":4,""20"":17,""21"":21,""22"":13,""23"":8,""3"":17,""4"":21,""5"":21,""6"":17,""7"":43,""8"":60,""9"":78},""Thursday"":{""0"":56,""1"":52,""10"":52,""11"":56,""12"":52,""13"":60,""14"":86,""15"":100,""16"":91,""17"":65,""18"":43,""19"":21,""2"":39,""20"":21,""21"":39,""22"":47,""23"":52,""3"":34,""4"":30,""5"":39,""6"":26,""7"":39,""8"":34,""9"":47},""Tuesday"":{""0"":34,""1"":34,""10"":47,""11"":43,""12"":39,""13"":52,""14"":69,""15"":69,""16"":60,""17"":47,""18"":47,""19"":39,""2"":47,""20"":30,""21"":13,""22"":17,""23"":17,""3"":43,""4"":52,""5"":39,""6"":26,""7"":26,""8"":39,""9"":56},""Wednesday"":{""0"":17,""1"":4,""10"":69,""11"":82,""12"":69,""13"":69,""14"":73,""15"":69,""16"":69,""17"":82,""18"":82,""19"":78,""2"":4,""20"":52,""21"":26,""22"":21,""23"":17,""3"":17,""4"":26,""5"":43,""6"":26,""7"":30,""8"":30,""9"":52}}",,,"2RMX+HF Hoàn Kiếm, Hà Nội",3.7,21.033902,105.848702,969277462832564259,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmG71wsgz-VVUYI-zHKeCqvN5ZJ_jQ7vT2hxu49RqNLkuXbyJopCuHvfdB00PIXpiDeOygFwNHqMA4_OMhmmW6xaVIlSpckGmk2G_1BWN6K8fMKYMhafKtJdduKjd3h1cHjY5t=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""HSBC ATM (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/TPBank+LiveBank+%C4%90inh+Li%E1%BB%87t+Ho%C3%A0n+Ki%E1%BA%BFm/data=!4m7!3m6!1s0x3135ab5ab6563e47:0x8a083c6b7b9bcdc5!8m2!3d21!4d105!16s%2Fg%2F11qn4wq30c!19sChIJRz5WtlqrNTERxc2be2s8CIo?authuser=0&hl=vi&rclk=1,TPBank LiveBank Đinh Liệt Hoàn Kiếm,ATM,"3 P. Đinh Liệt, Hàng Đào, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":31,""1"":31,""10"":31,""11"":47,""12"":47,""13"":26,""14"":26,""15"":15,""16"":21,""17"":21,""18"":36,""19"":42,""2"":36,""20"":63,""21"":47,""22"":42,""23"":36,""3"":36,""4"":42,""5"":36,""6"":31,""7"":26,""8"":21,""9"":21},""Monday"":{""0"":52,""1"":42,""10"":36,""11"":57,""12"":57,""13"":68,""14"":68,""15"":78,""16"":73,""17"":63,""18"":52,""19"":73,""2"":52,""20"":63,""21"":63,""22"":63,""23"":57,""3"":42,""4"":42,""5"":36,""6"":42,""7"":21,""8"":21,""9"":31},""Saturday"":{""0"":36,""1"":42,""10"":42,""11"":52,""12"":57,""13"":57,""14"":42,""15"":26,""16"":36,""17"":31,""18"":52,""19"":68,""2"":36,""20"":68,""21"":78,""22"":42,""23"":42,""3"":31,""4"":26,""5"":10,""6"":21,""7"":36,""8"":63,""9"":52},""Sunday"":{""0"":21,""1"":10,""10"":36,""11"":31,""12"":42,""13"":63,""14"":57,""15"":42,""16"":47,""17"":47,""18"":52,""19"":52,""2"":21,""20"":36,""21"":26,""22"":26,""23"":31,""3"":15,""4"":15,""5"":15,""6"":36,""7"":47,""8"":47,""9"":36},""Thursday"":{""0"":94,""1"":57,""10"":15,""11"":21,""12"":15,""13"":26,""14"":36,""15"":26,""16"":21,""17"":15,""18"":26,""19"":26,""2"":52,""20"":42,""21"":63,""22"":100,""23"":100,""3"":52,""4"":63,""5"":68,""6"":47,""7"":42,""8"":26,""9"":26},""Tuesday"":{""0"":89,""1"":42,""10"":73,""11"":68,""12"":57,""13"":47,""14"":42,""15"":52,""16"":52,""17"":63,""18"":57,""19"":42,""2"":42,""20"":47,""21"":36,""22"":78,""23"":78,""3"":31,""4"":31,""5"":21,""6"":36,""7"":57,""8"":57,""9"":63},""Wednesday"":{""0"":68,""1"":42,""10"":21,""11"":15,""12"":10,""13"":26,""14"":36,""15"":47,""16"":42,""17"":47,""18"":42,""19"":36,""2"":26,""20"":42,""21"":52,""22"":68,""23"":84,""3"":15,""4"":15,""5"":26,""6"":47,""7"":52,""8"":57,""9"":26}}",,1900 585885,"2VM2+FR Hoàn Kiếm, Hà Nội",2.7,21.033633,105.852065,9946266209380715973,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqTd05stuHZO7VAgcZwBFwQNMzTeR924LdZsyPX9-P4Dwe3GoYqMxMO5xT1PfjqOBLcx4fAsN46rDYmfVbbFHVI3DxlUL-1Q-w40ODlOKTOY4KoM46-RHaH5ahGdLNPvUlX4S4MuEGvbxqV=w408-h408-k-no,Asia/Saigon,"{""id"":""108441484069395694780"",""name"":""TPBank LiveBank Đinh Liệt Hoàn Kiếm (Chủ sở hữu)"",""link"":""https://www.google.com/maps/contrib/108441484069395694780""}"
https://www.google.com/maps/place/Ng%C3%A2n+h%C3%A0ng+Qu%E1%BB%91c+T%E1%BA%BF+-+VIB+Long+Bi%C3%AAn/data=!4m7!3m6!1s0x3135abd612425631:0x7b92ce0be05ef817!8m2!3d21!4d105!16s%2Fg%2F11c5_rp2dw!19sChIJMVZCEtarNTERF_he4AvOkns?authuser=0&hl=vi&rclk=1,Ngân hàng Quốc Tế - VIB Long Biên,Ngân hàng,"296 Đ. Nguyễn Văn Cừ, Ngọc Lâm, Long Biên, Hà Nội","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""08:00–12:00"",""13:00–17:00""],""Thứ Bảy"":[""08:00–12:00""],""Thứ Hai"":[""08:00–12:00"",""13:00–17:00""],""Thứ Năm"":[""08:00–12:00"",""13:00–17:00""],""Thứ Sáu"":[""08:00–12:00"",""13:00–17:00""],""Thứ Tư"":[""08:00–12:00"",""13:00–17:00""]}","{""Friday"":{""10"":70,""11"":61,""12"":0,""13"":60,""14"":78,""15"":72,""16"":63,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":43,""9"":60},""Monday"":{""10"":61,""11"":50,""12"":0,""13"":52,""14"":65,""15"":67,""16"":56,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":54,""9"":63},""Saturday"":{""10"":50,""11"":34,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":61,""9"":58},""Sunday"":{},""Thursday"":{""10"":74,""11"":61,""12"":0,""13"":49,""14"":65,""15"":78,""16"":74,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":50,""9"":65},""Tuesday"":{""10"":100,""11"":81,""12"":0,""13"":67,""14"":83,""15"":98,""16"":81,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":67,""9"":98},""Wednesday"":{""10"":56,""11"":47,""12"":0,""13"":58,""14"":72,""15"":72,""16"":58,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":50,""9"":61}}",https://www.vib.com.vn/,024 7300 2363,"2VVF+XR Long Biên, Hà Nội",3.6,21.044892,105.874525,8904405963669174295,Đã đóng cửa ⋅ Mở lúc 8:00 Th 7,,https://lh3.googleusercontent.com/p/AF1QipNlWf1JQKTUsq3t2Pw_c_jOZkLoA5X64JweVLaJ=w408-h321-k-no,Asia/Saigon,"{""id"":""110875729196846189775"",""name"":""Ngân hàng Quốc Tế - VIB Long Biên (Chủ sở hữu)"",""link"":""https://www.google.com/maps/contrib/110875729196846189775""}"
https://www.google.com/maps/place/ATM+BIDV/data=!4m7!3m6!1s0x3135a97e2919cef5:0x777d3aeb7a6430e1!8m2!3d21!4d105!16s%2Fg%2F11f03x4wxx!19sChIJ9c4ZKX6pNTER4TBkeus6fXc?authuser=0&hl=vi&rclk=1,ATM BIDV,ATM,"37 P. Nguyễn Sơn, Ngọc Lâm, Long Biên, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":57,""1"":85,""10"":42,""11"":57,""12"":64,""13"":42,""14"":21,""15"":14,""16"":14,""17"":14,""18"":28,""19"":28,""2"":64,""20"":64,""21"":57,""22"":35,""23"":50,""3"":57,""4"":71,""5"":50,""6"":50,""7"":35,""8"":57,""9"":28},""Monday"":{""0"":64,""1"":35,""10"":35,""11"":42,""12"":42,""13"":35,""14"":50,""15"":42,""16"":50,""17"":50,""18"":28,""19"":21,""2"":28,""20"":21,""21"":35,""22"":64,""23"":78,""3"":42,""4"":64,""5"":71,""6"":85,""7"":42,""8"":28,""9"":35},""Saturday"":{""0"":57,""1"":42,""10"":28,""11"":28,""12"":35,""13"":50,""14"":57,""15"":35,""16"":21,""17"":14,""18"":21,""19"":28,""2"":35,""20"":78,""21"":71,""22"":92,""23"":57,""3"":28,""4"":28,""5"":57,""6"":42,""7"":35,""8"":28,""9"":28},""Sunday"":{""0"":35,""1"":71,""10"":64,""11"":78,""12"":71,""13"":64,""14"":50,""15"":57,""16"":64,""17"":42,""18"":28,""19"":35,""2"":78,""20"":35,""21"":14,""22"":7,""23"":7,""3"":42,""4"":42,""5"":42,""6"":50,""7"":35,""8"":28,""9"":28},""Thursday"":{""0"":71,""1"":50,""10"":57,""11"":78,""12"":78,""13"":64,""14"":64,""15"":78,""16"":100,""17"":100,""18"":71,""19"":50,""2"":21,""20"":57,""21"":71,""22"":57,""23"":71,""3"":7,""4"":7,""5"":14,""6"":14,""7"":7,""8"":28,""9"":42},""Tuesday"":{""0"":21,""1"":14,""10"":42,""11"":42,""12"":35,""13"":57,""14"":71,""15"":85,""16"":64,""17"":50,""18"":42,""19"":64,""2"":28,""20"":57,""21"":35,""22"":42,""23"":28,""3"":50,""4"":50,""5"":57,""6"":42,""7"":35,""8"":28,""9"":50},""Wednesday"":{""0"":35,""1"":64,""10"":42,""11"":64,""12"":50,""13"":21,""14"":14,""15"":28,""16"":28,""17"":7,""18"":0,""19"":14,""2"":78,""20"":14,""21"":7,""22"":0,""23"":21,""3"":92,""4"":85,""5"":71,""6"":57,""7"":28,""8"":21,""9"":35}}",http://bidv.com.vn/chinhanh/Ban-do.aspx,1900 9247,"2VXG+5G Long Biên, Hà Nội",1.0,21.047961,105.876266,8610102845647368417,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrVQNE_Rqz8WBeq0MAitVWjpD4tnFw6OWcrwjsaUVxFt1hybF6Buabl_1euaPKLJyRS3zbr85JE0OEoGjaKmA3_anhsNSieAm8jJPIjbCQYtos5oQjWmyfLQdO25R6IiSYzjT-L=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""ATM BIDV (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/ATM+Baovietbank/data=!4m7!3m6!1s0x3135abbfdeefdb4d:0x23cda137019260ac!8m2!3d21!4d105!16s%2Fg%2F11c54grvr8!19sChIJTdvv3r-rNTERrGCSATehzSM?authuser=0&hl=vi&rclk=1,ATM Baovietbank,ATM,"6 P. Lê Thái Tổ, Hàng Trống, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":71,""1"":42,""10"":57,""11"":42,""12"":50,""13"":35,""14"":28,""15"":35,""16"":35,""17"":35,""18"":28,""19"":21,""2"":57,""20"":35,""21"":42,""22"":57,""23"":57,""3"":64,""4"":85,""5"":85,""6"":78,""7"":50,""8"":42,""9"":28},""Monday"":{""0"":50,""1"":57,""10"":57,""11"":78,""12"":78,""13"":92,""14"":78,""15"":50,""16"":42,""17"":35,""18"":42,""19"":35,""2"":50,""20"":50,""21"":35,""22"":35,""23"":35,""3"":57,""4"":71,""5"":42,""6"":14,""7"":0,""8"":14,""9"":42},""Saturday"":{""0"":57,""1"":50,""10"":35,""11"":14,""12"":7,""13"":14,""14"":35,""15"":21,""16"":28,""17"":42,""18"":50,""19"":42,""2"":57,""20"":28,""21"":21,""22"":21,""23"":21,""3"":64,""4"":57,""5"":28,""6"":14,""7"":21,""8"":28,""9"":57},""Sunday"":{""0"":57,""1"":78,""10"":50,""11"":28,""12"":28,""13"":50,""14"":35,""15"":28,""16"":7,""17"":14,""18"":28,""19"":35,""2"":92,""20"":14,""21"":21,""22"":42,""23"":57,""3"":71,""4"":42,""5"":28,""6"":35,""7"":64,""8"":85,""9"":78},""Thursday"":{""0"":28,""1"":35,""10"":14,""11"":21,""12"":35,""13"":42,""14"":28,""15"":21,""16"":28,""17"":35,""18"":21,""19"":35,""2"":35,""20"":21,""21"":14,""22"":28,""23"":42,""3"":35,""4"":28,""5"":42,""6"":42,""7"":35,""8"":14,""9"":0},""Tuesday"":{""0"":21,""1"":28,""10"":57,""11"":50,""12"":71,""13"":42,""14"":57,""15"":57,""16"":42,""17"":42,""18"":35,""19"":21,""2"":28,""20"":35,""21"":35,""22"":28,""23"":14,""3"":7,""4"":7,""5"":14,""6"":14,""7"":21,""8"":35,""9"":28},""Wednesday"":{""0"":42,""1"":64,""10"":0,""11"":14,""12"":14,""13"":21,""14"":14,""15"":50,""16"":57,""17"":78,""18"":78,""19"":64,""2"":85,""20"":64,""21"":50,""22"":64,""23"":50,""3"":100,""4"":71,""5"":50,""6"":28,""7"":14,""8"":14,""9"":14}}",,,"2VJ2+G8 Hoàn Kiếm, Hà Nội",3.0,21.031257,105.85085,2579895419174805676,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIXq0lS7s0JUydyMFTc4bWDIUrRfZM2gq1Io7XCdN6MTCngl1vTownDt1xZ57hALumM4kxLJ94_53LAS2nzuFG4arl1BM-PGhSe9CPDAo8dUf68oV3RGaKLcrDamW1yyQxE7bB=w426-h240-k-no,Asia/Saigon,"{""id"":"""",""name"":""ATM Baovietbank (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/ATM+Ng%C3%A2n+H%C3%A0ng+Ph%C6%B0%C6%A1ng+Nam+-+VCB+C%E1%BA%A7u+G%E1%BB%97+-+PGD+S%E1%BB%91+10/data=!4m7!3m6!1s0x3135abc0762dc01b:0x94c7e54b3eaf27d5!8m2!3d21!4d105!16s%2Fg%2F11btmqzz3j!19sChIJG8AtdsCrNTER1SevPkvlx5Q?authuser=0&hl=vi&rclk=1,ATM Ngân Hàng Phương Nam - VCB Cầu Gỗ - PGD Số 10,ATM,"110 P. Cầu Gỗ, Hàng Đào, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":21,""1"":35,""10"":57,""11"":71,""12"":57,""13"":50,""14"":35,""15"":21,""16"":28,""17"":42,""18"":35,""19"":42,""2"":42,""20"":35,""21"":50,""22"":35,""23"":35,""3"":64,""4"":50,""5"":50,""6"":35,""7"":50,""8"":50,""9"":64},""Monday"":{""0"":14,""1"":21,""10"":57,""11"":64,""12"":28,""13"":21,""14"":14,""15"":14,""16"":42,""17"":57,""18"":71,""19"":64,""2"":28,""20"":57,""21"":50,""22"":35,""23"":28,""3"":35,""4"":35,""5"":35,""6"":35,""7"":50,""8"":71,""9"":78},""Saturday"":{""0"":42,""1"":35,""10"":42,""11"":42,""12"":35,""13"":42,""14"":35,""15"":57,""16"":42,""17"":28,""18"":35,""19"":57,""2"":28,""20"":50,""21"":57,""22"":50,""23"":57,""3"":57,""4"":42,""5"":42,""6"":42,""7"":57,""8"":64,""9"":64},""Sunday"":{""0"":35,""1"":42,""10"":35,""11"":35,""12"":28,""13"":42,""14"":42,""15"":50,""16"":42,""17"":35,""18"":28,""19"":28,""2"":50,""20"":35,""21"":35,""22"":28,""23"":28,""3"":50,""4"":50,""5"":42,""6"":35,""7"":21,""8"":28,""9"":35},""Thursday"":{""0"":28,""1"":28,""10"":50,""11"":50,""12"":42,""13"":28,""14"":28,""15"":28,""16"":35,""17"":21,""18"":28,""19"":42,""2"":28,""20"":50,""21"":71,""22"":42,""23"":42,""3"":28,""4"":42,""5"":78,""6"":100,""7"":64,""8"":42,""9"":28},""Tuesday"":{""0"":21,""1"":14,""10"":71,""11"":57,""12"":35,""13"":42,""14"":35,""15"":50,""16"":57,""17"":57,""18"":50,""19"":42,""2"":14,""20"":28,""21"":35,""22"":21,""23"":21,""3"":21,""4"":50,""5"":64,""6"":50,""7"":35,""8"":50,""9"":85},""Wednesday"":{""0"":57,""1"":57,""10"":21,""11"":21,""12"":50,""13"":57,""14"":50,""15"":64,""16"":42,""17"":28,""18"":7,""19"":0,""2"":28,""20"":0,""21"":0,""22"":14,""23"":28,""3"":7,""4"":14,""5"":28,""6"":21,""7"":14,""8"":14,""9"":14}}",,1800 577718,"2VJ2+WM Hoàn Kiếm, Hà Nội",2.5,21.032347,105.851727,10720789549315729365,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMaI4EXPVN7V15iCzgs8h-wiZsJLGywj56kFU-vUA2dJ0g3A3kgpx7Y55mawmnlEnTZJ4c2ADSQhoryy1Zm6Yn0C1_2t9QGTPqKZkgrt5urMLh51OC6ljO_sq0hVQNv3I6PfuP=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""ATM Ngân Hàng Phương Nam - VCB Cầu Gỗ - PGD Số 10 (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/ATM+Vietinbank+-+18+L%C3%AA+Th%E1%BA%A1ch/data=!4m7!3m6!1s0x3135abeadf8ee24f:0x7fa98cb1594185a!8m2!3d21!4d105!16s%2Fg%2F11b6d40nbb!19sChIJT-KO3-qrNTERWhiUFcuY-gc?authuser=0&hl=vi&rclk=1,ATM Vietinbank - 18 Lê Thạch,ATM,"Đường P. Lê Thạch, Tràng Tiền, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":21,""1"":35,""10"":35,""11"":42,""12"":28,""13"":35,""14"":21,""15"":42,""16"":50,""17"":57,""18"":28,""19"":42,""2"":28,""20"":35,""21"":35,""22"":21,""23"":21,""3"":35,""4"":28,""5"":21,""6"":35,""7"":64,""8"":42,""9"":35},""Monday"":{""0"":92,""1"":85,""10"":50,""11"":57,""12"":57,""13"":64,""14"":57,""15"":42,""16"":57,""17"":28,""18"":35,""19"":64,""2"":57,""20"":78,""21"":85,""22"":85,""23"":85,""3"":35,""4"":35,""5"":57,""6"":57,""7"":64,""8"":35,""9"":50},""Saturday"":{""0"":35,""1"":42,""10"":42,""11"":35,""12"":42,""13"":85,""14"":64,""15"":35,""16"":35,""17"":35,""18"":21,""19"":14,""2"":28,""20"":21,""21"":21,""22"":21,""23"":35,""3"":35,""4"":50,""5"":35,""6"":64,""7"":42,""8"":35,""9"":50},""Sunday"":{""0"":57,""1"":57,""10"":57,""11"":92,""12"":71,""13"":35,""14"":21,""15"":21,""16"":21,""17"":28,""18"":28,""19"":42,""2"":42,""20"":50,""21"":42,""22"":50,""23"":57,""3"":28,""4"":28,""5"":28,""6"":28,""7"":42,""8"":57,""9"":78},""Thursday"":{""0"":57,""1"":50,""10"":35,""11"":50,""12"":42,""13"":42,""14"":35,""15"":42,""16"":64,""17"":71,""18"":50,""19"":64,""2"":42,""20"":71,""21"":64,""22"":50,""23"":50,""3"":14,""4"":7,""5"":28,""6"":42,""7"":64,""8"":64,""9"":57},""Tuesday"":{""0"":28,""1"":35,""10"":42,""11"":50,""12"":50,""13"":85,""14"":85,""15"":100,""16"":78,""17"":85,""18"":64,""19"":64,""2"":35,""20"":64,""21"":50,""22"":42,""23"":42,""3"":21,""4"":21,""5"":7,""6"":14,""7"":35,""8"":35,""9"":42},""Wednesday"":{""0"":21,""1"":14,""10"":35,""11"":42,""12"":35,""13"":35,""14"":42,""15"":50,""16"":50,""17"":28,""18"":28,""19"":28,""2"":14,""20"":50,""21"":35,""22"":14,""23"":14,""3"":14,""4"":28,""5"":21,""6"":21,""7"":21,""8"":14,""9"":21}}",https://www.vietinbank.vn/,024 3934 9590,"2VG3+VG Hoàn Kiếm, Hà Nội",3.3,21.027145,105.853826,574939900450969690,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrfPXKQp_pWxbnByGgM9b5yzKIk2fgf4e-OD5259EClgZ39jSlUTcKDW3DKSEXx-HqMd2fMHCMQJbP8_0gijvj1mTMNny39OyEKEu02_FbPg92vBTN1KKF8VnHf-eLcBo8wYKO=w408-h306-k-no,Asia/Saigon,"{""id"":"""",""name"":""ATM Vietinbank - 18 Lê Thạch (Chủ sở hữu)"",""link"":""""}"
