link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_rating,latitude,longitude,cid,status,descriptions,thumbnail,timezone,owner
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+Tmcp+D%E1%BA%A7u+Kh%C3%AD+To%C3%A0n+C%E1%BA%A7u+%28Gp+Bank%29+-+Cn+Ba+%C4%90%C3%ACnh/data=!4m7!3m6!1s0x3135ab72ff379acf:0x5f0d46945146ef2b!8m2!3d21!4d105!16s%2Fg%2F1pp2v30zh!19sChIJz5o3_3KrNTERK-9GUZRGDV8?authuser=0&hl=vi&rclk=1,Ngân Hàng Tmcp Dầu Khí Toàn Cầu (Gp Bank) - Cn Ba Đình,Ngân hàng,"273 P. Kim Mã, Giảng Võ, Ba Đình, Hà Nội",{},{},,024 3734 5345,"2RJC+85 Ba Đình, Hà Nội",5.0,21.030819,105.820376,6849208211133099819,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npt9zIGz-UrL9uhjuCqsQ3YBk3yAtxd6OT6j8lAciry_GkABGRey2PMzaafSYeVeL7P_EHMr6CuXxH7UkZdzaAA0wfK0gr5_MNjOFFtDc8TzlGJG4XVP-6LFEvJNvPZF7naC2U=w426-h240-k-no,Asia/Saigon,"{""id"":"""",""name"":""Ngân Hàng Tmcp Dầu Khí Toàn Cầu (Gp Bank) - Cn Ba Đình (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/BIDV+Th%C3%A0nh+%C4%90%C3%B4+-+PGD+%C4%90%E1%BB%A9c+Giang/data=!4m7!3m6!1s0x3135a99a3c3e29f7:0x276ed70ac267cd01!8m2!3d21!4d105!16s%2Fg%2F11f2b3xvpx!19sChIJ9yk-PJqpNTERAc1nwgrXbic?authuser=0&hl=vi&rclk=1,BIDV Thành Đô - PGD Đức Giang,Ngân hàng,"122 Đ. Ngô Gia Tự, Việt Hưng, Long Biên, Hà Nội 100000","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""08:00–11:30"",""13:00–16:30""],""Thứ Bảy"":[""Đóng cửa""],""Thứ Hai"":[""08:00–11:30"",""13:00–16:30""],""Thứ Năm"":[""08:00–11:30"",""13:00–16:30""],""Thứ Sáu"":[""08:00–11:30"",""13:00–16:30""],""Thứ Tư"":[""08:00–11:30"",""13:00–16:30""]}",{},,024 3652 4038,"3V6V+37 Long Biên, Hà Nội",3.5,21.060228,105.893237,2841444856128589057,Đã đóng cửa ⋅ Mở lúc 8:00 Th 2,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4L9UEXnEsreFEdzqK1U2B7GpG2_t64ZFxq26OswW0dTwsiyes2UA2EdeOH6xgV0xN7UJl5hsTqwVfNu_uHOfYbWlAPm5OfsTojtFQDF-gKsLTwl34CoA2iq8vfNYFFFcEIjY=w408-h724-k-no,Asia/Saigon,"{""id"":""104235694949667563097"",""name"":""BIDV Thành Đô - PGD Đức Giang (Chủ sở hữu)"",""link"":""https://www.google.com/maps/contrib/104235694949667563097""}"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+Vietin+Bank+114/data=!4m7!3m6!1s0x3135a99f7578d84d:0x926a9169b2688bfb!8m2!3d21!4d105!16s%2Fg%2F11fsx1pf31!19sChIJTdh4dZ-pNTER-4tosmmRapI?authuser=0&hl=vi&rclk=1,Ngân Hàng Vietin Bank 114,Ngân hàng,"114, Long Biên, Hà Nội",{},{},,1900 558868,"3V2X+R5 Long Biên, Hà Nội",0.0,21.052091,105.897951,10550404960219597819,,,,Asia/Saigon,"{""id"":"""",""name"":""Ngân Hàng Vietin Bank 114 (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+B%E1%BA%AFc+%C3%81+-+Bac+A+Bank+@+Ph%C3%B2ng+Giao+D%E1%BB%8Bch+L%C3%B2+%C4%90%C3%BAc/data=!4m7!3m6!1s0x3135ab92cac8cd4d:0x5936e2e3f7461548!8m2!3d21!4d105!16s%2Fg%2F1hd__fq61!19sChIJTc3IypKrNTERSBVG9-PiNlk?authuser=0&hl=vi&rclk=1,Ngân Hàng Bắc Á - Bac A Bank @ Phòng Giao Dịch Lò Đúc,Ngân hàng,"47 Trần Hưng Đạo, Hàng Bài, Hoàn Kiếm, Hà Nội",{},{},,024 3928 8826,"2VC2+8X Hoàn Kiếm, Hà Nội",4.2,21.02079,105.852405,6428574986851980616,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhyYP_Hm6_WLrrRB4vnyVU8FvWfp4zPasD6Ih4Ul9aoTH077JfbHQEdRDuIrE8j3t-NlbJ0Zu1wWkJLVFmbtolPhFKmc_1faB9IXdIZr67x0OF7kGWISKYYbw_ZlmZQqHgx3iC=w408-h725-k-no,Asia/Saigon,"{""id"":"""",""name"":""Ngân Hàng Bắc Á - Bac A Bank @ Phòng Giao Dịch Lò Đúc (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Vietnam+Joint+Stock+Commercial+Bank+For+Industry+And+Trade+%28VietinBank%29+-+Transaction+Office+No.8/data=!4m7!3m6!1s0x3135abc1c8314217:0x97241f2dd21036f9!8m2!3d21!4d105!16s%2Fg%2F11b6dh2xvz!19sChIJF0IxyMGrNTER-TYQ0i0fJJc?authuser=0&hl=vi&rclk=1,Vietnam Joint Stock Commercial Bank For Industry And Trade (VietinBank) - Transaction Office No.8,Ngân hàng,"12 P. Lò Sũ, Lý Thái Tổ, Hoàn Kiếm, Hà Nội 100000",{},{},,,"2VJ4+H6 Hoàn Kiếm, Hà Nội",5.0,21.031408,105.855523,10890864080546969337,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrXudtnqYngEboSb4rh1mP_LlXxnao9OXgLi3Fgd4Sar_vhWiFO7bJbrs7d4ynYWCNCSP6uWdoneEN_mZmY_nrUIyaP_dg4fCCZUm2pdY9EMhQepLykRiDU9fuH_YNLr7cRqEkn=w408-h272-k-no,Asia/Saigon,"{""id"":"""",""name"":""Vietnam Joint Stock Commercial Bank For Industry And Trade (VietinBank) - Transaction Office No.8 (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Japan+Bank+for+International+Cooperation/data=!4m7!3m6!1s0x3135abeb8d32f453:0xf6506ac8da26c77a!8m2!3d21!4d105!16s%2Fg%2F1pzr7xsjs!19sChIJU_QyjeurNTERescm2shqUPY?authuser=0&hl=vi&rclk=1,Japan Bank for International Cooperation,Ngân hàng,"Tòa nhà Corner Stone Building, P. Phan Chu Trinh, Phan Chu Trinh, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Đóng cửa""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":26,""1"":28,""10"":86,""11"":73,""12"":63,""13"":42,""14"":55,""15"":34,""16"":36,""17"":28,""18"":39,""19"":39,""2"":36,""20"":47,""21"":28,""22"":23,""23"":23,""3"":42,""4"":34,""5"":21,""6"":23,""7"":26,""8"":44,""9"":65},""Monday"":{""0"":28,""1"":31,""10"":44,""11"":36,""12"":34,""13"":31,""14"":34,""15"":26,""16"":39,""17"":44,""18"":55,""19"":55,""2"":36,""20"":52,""21"":42,""22"":42,""23"":55,""3"":47,""4"":65,""5"":68,""6"":47,""7"":47,""8"":42,""9"":57},""Saturday"":{},""Sunday"":{},""Thursday"":{""0"":71,""1"":52,""10"":71,""11"":86,""12"":52,""13"":34,""14"":28,""15"":44,""16"":60,""17"":42,""18"":36,""19"":39,""2"":47,""20"":34,""21"":28,""22"":26,""23"":31,""3"":50,""4"":50,""5"":39,""6"":39,""7"":60,""8"":57,""9"":65},""Tuesday"":{""0"":55,""1"":68,""10"":55,""11"":44,""12"":50,""13"":36,""14"":34,""15"":34,""16"":44,""17"":50,""18"":28,""19"":23,""2"":68,""20"":23,""21"":23,""22"":21,""23"":28,""3"":89,""4"":73,""5"":73,""6"":68,""7"":68,""8"":52,""9"":57},""Wednesday"":{""0"":31,""1"":42,""10"":55,""11"":63,""12"":57,""13"":60,""14"":55,""15"":47,""16"":36,""17"":42,""18"":50,""19"":65,""2"":44,""20"":65,""21"":60,""22"":63,""23"":57,""3"":71,""4"":68,""5"":89,""6"":100,""7"":89,""8"":68,""9"":68}}",,024 3824 8934,"2VC3+GX Hoàn Kiếm, Hà Nội",0.0,21.021349,105.854952,17748803542353102714,Sắp đóng cửa ⋅ 0:00 ⋅ Mở lúc 0:00 Th 2,,,Asia/Saigon,"{""id"":"""",""name"":""Japan Bank for International Cooperation (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+H%C3%A0ng+H%E1%BA%A3i+Vi%E1%BB%87t+Nam+Maritime+Bank+@+Ph%C3%B2ng+Giao+D%E1%BB%8Bch+Ho%C3%A0ng+Hoa+Th%C3%A1m/data=!4m7!3m6!1s0x3135ab19ca5aef19:0x7f74a2f163eff808!8m2!3d21!4d105!16s%2Fg%2F1pzsc1mpc!19sChIJGe9ayhmrNTERCPjvY_GidH8?authuser=0&hl=vi&rclk=1,Ngân Hàng Hàng Hải Việt Nam Maritime Bank @ Phòng Giao Dịch Hoàng Hoa Thám,Ngân hàng,"Đường Đ. Hoàng Hoa Thám, Vĩnh Phú, Ba Đình, Hà Nội",{},{},,024 3761 7684,"2RW5+RH Ba Đình, Hà Nội",4.0,21.047004,105.808945,9184144697762773000,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDR2AiX1xqzvOzsAcz-h6sQwj70WssT0335dADrrAWWS9zfHsFWJPDPuv-_ASG4hJ-wyTCQKmn_hxYft1oE3l__Yw7OflNtjTFWjp-kVF4EkJmWf7ddndN_avkNw0y2D_APYxm=w408-h725-k-no,Asia/Saigon,"{""id"":"""",""name"":""Ngân Hàng Hàng Hải Việt Nam Maritime Bank @ Phòng Giao Dịch Hoàng Hoa Thám (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Ng%C3%A2n+h%C3%A0ng+Li%C3%AAn+doanh+Vi%E1%BB%87t+-+Nga+-+H%E1%BB%99i+s%E1%BB%9F+ch%C3%ADnh/data=!4m7!3m6!1s0x3135ab90369abf31:0xf10ef6d6ea0411b5!8m2!3d21!4d105!16s%2Fg%2F11btmq33fg!19sChIJMb-aNpCrNTERtREE6tb2DvE?authuser=0&hl=vi&rclk=1,Ngân hàng Liên doanh Việt - Nga - Hội sở chính,Ngân hàng,"75 Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""08:00–11:30"",""13:00–17:00""],""Thứ Bảy"":[""Đóng cửa""],""Thứ Hai"":[""08:00–11:30"",""13:00–17:00""],""Thứ Năm"":[""08:00–11:30"",""13:00–17:00""],""Thứ Sáu"":[""08:00–11:30"",""13:00–17:00""],""Thứ Tư"":[""08:00–11:30"",""13:00–17:00""]}",{},,024 3942 6668,"2RCX+R5 Hoàn Kiếm, Hà Nội",4.0,21.022046,105.847981,17370092215724151221,Đã đóng cửa ⋅ Mở lúc 8:00 Th 2,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrSrLIYpTQ6HPPOR-46B1aKSbrYyId6-3nPk0lyPxAQgdCZbnRVUYw5713RmM4RK_FuBiFkzSxFFwPYr2R1tje7v9Mpcn3otIf9nxYN54NsRdBBK-1EqxKSCPqeO1jaXtg-nRrY=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""Ngân hàng Liên doanh Việt - Nga - Hội sở chính (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+Tmcp+X%C4%83ng+D%E1%BA%A7u+Petrolimex+%28Pg+Bank%29+-+Pgd+Th%C4%83ng+Long/data=!4m7!3m6!1s0x3135a978c12d4ec1:0xcd81dfd3e4ae68!8m2!3d21!4d105!16s%2Fg%2F1tp2xvzj!19sChIJwU4twXipNTERaK7k09-BzQA?authuser=0&hl=vi&rclk=1,Ngân Hàng Tmcp Xăng Dầu Petrolimex (Pg Bank) - Pgd Thăng Long,Ngân hàng,"552 Đ. Nguyễn Văn Cừ, Ngọc Lâm, Long Biên, Hà Nội",{},{},,024 3872 7158,"2VXJ+CV Long Biên, Hà Nội",2.5,21.048567,105.882172,57845168558354024,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQHr8ymAe-VKjOgY893A0EcAIpkDnBdXj9Ri_u6FPLB_q2y5OqU7ZXRjhUvKLW3yO0_NVfhm_tJIpW5yu1hHnv-rTj-ybddFeBiUjhefwtrCCSZMPp7236TvNd3URNPxrduwe0=w408-h725-k-no,Asia/Saigon,"{""id"":"""",""name"":""Ngân Hàng Tmcp Xăng Dầu Petrolimex (Pg Bank) - Pgd Thăng Long (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Bac+A+Bank@+Kim+Lien+Branch/data=!4m7!3m6!1s0x3135ab8782e08ee1:0xe942384450675c55!8m2!3d21!4d105!16s%2Fg%2F12lscdd_s!19sChIJ4Y7ggoerNTERVVxnUEQ4Quk?authuser=0&hl=vi&rclk=1,Bac A Bank@ Kim Lien Branch,Ngân hàng,"City, 9 P. Đào Duy Anh, Street, Đống Đa, Hà Nội","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""08:00–04:00""],""Thứ Bảy"":[""08:00–12:00""],""Thứ Hai"":[""08:00–04:00""],""Thứ Năm"":[""08:00–04:00""],""Thứ Sáu"":[""08:00–04:00""],""Thứ Tư"":[""08:00–04:00""]}","{""Friday"":{""0"":61,""1"":22,""10"":66,""11"":33,""12"":16,""13"":33,""14"":50,""15"":61,""16"":44,""17"":27,""18"":33,""19"":33,""2"":16,""20"":38,""21"":44,""22"":61,""23"":66,""3"":16,""6"":0,""7"":0,""8"":66,""9"":77},""Monday"":{""0"":27,""1"":16,""10"":94,""11"":83,""12"":72,""13"":55,""14"":50,""15"":50,""16"":55,""17"":33,""18"":27,""19"":22,""2"":16,""20"":16,""21"":11,""22"":16,""23"":22,""3"":27,""6"":0,""7"":0,""8"":38,""9"":66},""Saturday"":{""10"":38,""11"":33,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":27,""9"":44},""Sunday"":{},""Thursday"":{""0"":22,""1"":22,""10"":72,""11"":94,""12"":88,""13"":72,""14"":38,""15"":38,""16"":33,""17"":50,""18"":44,""19"":61,""2"":38,""20"":44,""21"":44,""22"":33,""23"":16,""3"":38,""6"":0,""7"":0,""8"":22,""9"":44},""Tuesday"":{""0"":11,""1"":11,""10"":94,""11"":77,""12"":55,""13"":27,""14"":16,""15"":33,""16"":50,""17"":44,""18"":38,""19"":22,""2"":11,""20"":5,""21"":5,""22"":16,""23"":22,""3"":22,""6"":0,""7"":0,""8"":94,""9"":100},""Wednesday"":{""0"":16,""1"":27,""10"":77,""11"":44,""12"":22,""13"":27,""14"":33,""15"":55,""16"":77,""17"":77,""18"":50,""19"":27,""2"":38,""20"":5,""21"":0,""22"":11,""23"":22,""3"":38,""6"":0,""7"":0,""8"":50,""9"":88}}",http://www.baca-bank.vn/,024 6276 1526,"2R5Q+CG Đống Đa, Hà Nội",3.3,21.008502,105.838803,16808058625357995093,Đang mở cửa ⋅ Đóng cửa lúc 4:00,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqUQ1GnDiwWiL8WRVo2BtFYyZTOSzU8mzTyXto08OlYuwfTvUAynMkB-1IkxM4zXEyIQMcVVkFHCrLy8brOy0nj20RFsYp2grnZvYXqTmaWX6KyD6X8OrWb0ljNptPGOpjNhYRNXw=w408-h306-k-no,Asia/Saigon,"{""id"":"""",""name"":""Bac A Bank@ Kim Lien Branch (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Ng%C3%A2n+h%C3%A0ng+tr%C3%A1ch+nhi%E1%BB%87m+h%E1%BB%AFu+h%E1%BA%A1n+m%E1%BB%99t+th%C3%A0nh+vi%C3%AAn+Public+Vi%E1%BB%87tNam/data=!4m7!3m6!1s0x3135abea7137ad9d:0xe09b75a1f25cedcb!8m2!3d21!4d105!16s%2Fg%2F1tf3wvm3!19sChIJna03ceqrNTERy-1c8qF1m-A?authuser=0&hl=vi&rclk=1,Ngân hàng trách nhiệm hữu hạn một thành viên Public ViệtNam,Ngân hàng,"2 P. Ngô Quyền, Lý Thái Tổ, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""08:00–16:30""],""Thứ Bảy"":[""Đóng cửa""],""Thứ Hai"":[""08:00–16:30""],""Thứ Năm"":[""08:00–16:30""],""Thứ Sáu"":[""08:00–16:30""],""Thứ Tư"":[""08:00–16:30""]}",{},,024 7308 5666,"2VH4+WH Hoàn Kiếm, Hà Nội",3.7,21.029868,105.856435,16184659024302370251,Đã đóng cửa ⋅ Mở lúc 8:00 Th 2,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no4Ej-XHCEieIJrwc3ijTeyRKSZZWsSCWpdrVw6rEh5C5dheVGMf8Qus9D5vkW0b4BDX8OxRQ6d8pT_xTisb4BpwjXXvw-10trPIqIAwZJEpfkW8yWgYpE1ozTt4WuMLUa7zsQM=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""Ngân hàng trách nhiệm hữu hạn một thành viên Public ViệtNam (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/ATM+Dong+A+Bank-+C%C3%A2y+X%C4%83ng+Tr%E1%BA%A7n+H%C6%B0ng+%C4%90%E1%BA%A1o/data=!4m7!3m6!1s0x3135abedf01d537b:0xf41a5b90dd7a4249!8m2!3d21!4d105!16s%2Fg%2F1pzx5n4n7!19sChIJe1Md8O2rNTERSUJ63ZBbGvQ?authuser=0&hl=vi&rclk=1,ATM Dong A Bank- Cây Xăng Trần Hưng Đạo,Ngân hàng,"9, Phố Trần Hưng Đạo, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Phan Chu Trinh, Hoàn Kiếm, Hà Nội",{},{},,1900 454464,"2V95+J7 Hoàn Kiếm, Hà Nội",2.8,21.019111,105.858141,17589471972398088777,,,,Asia/Saigon,"{""id"":"""",""name"":""ATM Dong A Bank- Cây Xăng Trần Hưng Đạo (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/L%C3%AA+V%C4%83n+H%C6%B0u+Viettin+Bank/data=!4m7!3m6!1s0x3135abf29b3b5f17:0x9de7471b6e5f8eea!8m2!3d21!4d105!16s%2Fg%2F11c5t16ql0!19sChIJF187m_KrNTER6o5fbhtH550?authuser=0&hl=vi&rclk=1,Lê Văn Hưu Viettin Bank,Ngân hàng,"03 P. Lê Văn Hưu, Phan Chu Trinh, Hai Bà Trưng, Hà Nội","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""08:00–17:00""],""Thứ Bảy"":[""Đóng cửa""],""Thứ Hai"":[""08:00–17:00""],""Thứ Năm"":[""08:00–17:00""],""Thứ Sáu"":[""08:00–17:00""],""Thứ Tư"":[""08:00–17:00""]}",{},http://viettinbabk.com.vn/,,"2V93+6R Hai Bà Trưng, Hà Nội",1.7,21.018055,105.85462,11378141166716292842,Đã đóng cửa ⋅ Mở lúc 8:00 Th 2,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noDYZi2gvOlt2PCs8J-DmfssxVOfMT76amikl3kN0VrOn3Bs5UNGEiDy8ZII1lWwCfXJWyhfdeAc3DV3zUVAp53Jghr0q4HpIu4yi8jUeq-A_gYwD9QAql-xMS4rqCZaKyiCWma6iWspsw=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""Lê Văn Hưu Viettin Bank (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+MUFG+Bank/data=!4m7!3m6!1s0x3135ab90cd8ddf95:0x58198df2b7e90b84!8m2!3d21!4d105!16s%2Fg%2F1pzthwslw!19sChIJld-NzZCrNTERhAvpt_KNGVg?authuser=0&hl=vi&rclk=1,Ngân Hàng MUFG Bank,Ngân hàng,"29 P. Liễu Giai, Ngọc Khánh, Ba Đình, Hà Nội 100000","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""08:30–16:00""],""Thứ Bảy"":[""Đóng cửa""],""Thứ Hai"":[""08:30–16:00""],""Thứ Năm"":[""08:30–16:00""],""Thứ Sáu"":[""08:30–16:00""],""Thứ Tư"":[""08:30–16:00""]}",{},https://www.bk.mufg.jp/global/globalnetwork/asiaoceania/hanoi.html,024 3946 0600,"2RJ7+RH Ba Đình, Hà Nội",5.0,21.032069,105.81397,6348261223362530180,Đã đóng cửa ⋅ Mở lúc 8:30 Th 2,,,Asia/Saigon,"{""id"":"""",""name"":""Ngân Hàng MUFG Bank (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Woori+Bank+Vietnam+Lotte+Mall+branch+%28%EC%9A%B0%EB%A6%AC%EC%9D%80%ED%96%89+%EB%A1%AF%EB%8D%B0%EB%AA%B0+%EC%A7%80%EC%A0%90%29/data=!4m7!3m6!1s0x3135ab03b747afbb:0x597780b39eba3a7e!8m2!3d21!4d105!16s%2Fg%2F11w1qg7h1h!19sChIJu69HtwOrNTERfjq6nrOAd1k?authuser=0&hl=vi&rclk=1,Woori Bank Vietnam Lotte Mall branch (우리은행 롯데몰 지점),Ngân hàng,"Lotte Mall, 272 Đ. Võ Chí Công, Phú Thượng, Tây Hồ, Hà Nội 10000","{""Chủ Nhật"":[""Đóng cửa""],""Thứ Ba"":[""08:30–16:30""],""Thứ Bảy"":[""Đóng cửa""],""Thứ Hai"":[""08:30–16:30""],""Thứ Năm"":[""08:30–16:30""],""Thứ Sáu"":[""08:30–16:30""],""Thứ Tư"":[""08:30–16:30""]}",{},https://www.woori.com.vn/vn/ib/main/IbMain.do,,"3RG7+QC Tây Hồ, Hà Nội",5.0,21.076909,105.81354,6446762900554660478,Đã đóng cửa ⋅ Mở lúc 8:30 Th 2,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofnzpjwfyHNT9KWW2PrdatY_ArbypbHzC4IP_BqrbPnucvTkgPGMrBFfX0Ux7iUJBIVovqxDZyctdHAcAJ2Nk3pqwb5SP8o9aW6wy1Cr8ggkHSSVYJGfa-zD_tr4Qf_dj5wSoiUA=w408-h306-k-no,Asia/Saigon,"{""id"":""112764912381938677078"",""name"":""Woori Bank Vietnam Lotte Mall branch (우리은행 롯데몰 지점) (Chủ sở hữu)"",""link"":""https://www.google.com/maps/contrib/112764912381938677078""}"
https://www.google.com/maps/place/Vietnam+Technological+And+Commercial+Joint+Stock+Bank/data=!4m7!3m6!1s0x3135ab8ba84093e9:0x55066626881fa14e!8m2!3d21!4d105!16s%2Fg%2F11fy1tb6gy!19sChIJ6ZNAqIurNTERTqEfiCZmBlU?authuser=0&hl=vi&rclk=1,Vietnam Technological And Commercial Joint Stock Bank,Ngân hàng,"191 P. Bà Triệu, Lê Đại Hành, Hoàn Kiếm, Hà Nội",{},{},,,,0.0,21.011068,105.849483,6126696658762703182,,,,Asia/Saigon,"{""id"":"""",""name"":""Vietnam Technological And Commercial Joint Stock Bank (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Ph%C3%B2ng+Giao+D%E1%BB%8Bch+Ng%C3%A2n+H%C3%A0ng+B%E1%BA%AFc+%C3%81+-+Bac+A+Bank+@+Ph%C3%B2ng+Giao+D%E1%BB%8Bch+Ph%E1%BB%91+Hu%E1%BA%BF/data=!4m7!3m6!1s0x3135ab8d43a664d5:0x8f13b975945beaa6!8m2!3d21!4d105!16s%2Fg%2F1pzpyvyz4!19sChIJ1WSmQ42rNTERpupblHW5E48?authuser=0&hl=vi&rclk=1,Phòng Giao Dịch Ngân Hàng Bắc Á - Bac A Bank @ Phòng Giao Dịch Phố Huế,Ngân hàng,"52 P. Huế, Nguyễn Du, Hai Bà Trưng, Hà Nội",{},{},,024 3944 8131,"2V92+6G Hai Bà Trưng, Hà Nội",0.0,21.018017,105.851283,10309787886632561318,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-lBrtxraK0Y9epwa006y4S5tSJnILm-ijNXZ1_VqpSlno6gcDYU4-DTjwyJ-PFKEKQPpFcVp6uInNZV86x_bBYEVs8QC1HVzl6boReUKnBU2W3kX0AALMNpyA0VkXqs3Hr8wAFg=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""Phòng Giao Dịch Ngân Hàng Bắc Á - Bac A Bank @ Phòng Giao Dịch Phố Huế (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Co-Op+Bank/data=!4m7!3m6!1s0x3135a96252ffe105:0x187a2334fb6109f9!8m2!3d21!4d105!16s%2Fg%2F11mckph7fm!19sChIJBeH_UmKpNTER-Qlh-zQjehg?authuser=0&hl=vi&rclk=1,Co-Op Bank,Ngân hàng,"110 P. Hồng Tiến, Bồ Đề, Long Biên, Hà Nội",{},{},,,"2VPH+CG Long Biên, Hà Nội",0.0,21.036092,105.878762,1763760914531682809,,,,Asia/Saigon,"{""id"":"""",""name"":""Co-Op Bank (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Se+A+Bank/data=!4m7!3m6!1s0x3135a911c435487f:0x86aadbd172677931!8m2!3d21!4d105!16s%2Fg%2F11y36mkd9t!19sChIJf0g1xBGpNTERMXlnctHbqoY?authuser=0&hl=vi&rclk=1,Se A Bank,Ngân hàng,"Phúc Đồng, Long Biên, Hà Nội",{},{},,,"2WP4+8X Long Biên, Hà Nội",0.0,21.035801,105.907385,9703810039737186609,,,,Asia/Saigon,"{""id"":"""",""name"":""Se A Bank (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/GP.Bank+Ha%CC%80+Tha%CC%80nh/data=!4m7!3m6!1s0x3135ab93565a59b3:0xb9582ed5ae8da071!8m2!3d21!4d105!16s%2Fg%2F1hc6996hk!19sChIJs1laVpOrNTERcaCNrtUuWLk?authuser=0&hl=vi&rclk=1,GP.Bank Hà Thành,Ngân hàng,"19 P. Bà Triệu, Tràng Tiền, Hoàn Kiếm, Hà Nội 100000",{},{},,024 3938 8970,"2VF2+WM Hoàn Kiếm, Hà Nội",5.0,21.024826,105.851632,13355476190258634865,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryCFTRPkN0xaQLC-Fj7Q0F6K3aY8M5rsiAJaHWbzxVM9Mub73nm34ZPPdNojtrYFj5WvgIkwRZIXLmcTHtdbe9Sc1ubJFf8BrG2uESqzc7WP6MbNa-yqnk_yPSKKcHKHXwZ2Su=w408-h306-k-no,Asia/Saigon,"{""id"":"""",""name"":""GP.Bank Hà Thành (Chủ sở hữu)"",""link"":""""}"
